BCUT2D_LOGPLOW,Chi2n,SlogP_VSA2,BCUT2D_CHGHI,BalabanJ,MolLogP,MinPartialCharge,BCUT2D_MRHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_MRLOW,MaxPartialCharge,MaxAbsEStateIndex,FpDensityMorgan2,BCUT2D_MWLOW,SMR_VSA3,VSA_EState3,MinAbsEStateIndex,VSA_EState7,VSA_EState5,VSA_EState8,FractionCSP3,MinEStateIndex,BCUT2D_MWHI,VSA_EState4,qed,PEOE_VSA7,Kappa3,VSA_EState6,SMR_VSA7,EState_VSA3,PEOE_VSA6,PEOE_VSA8,EState_VSA5,EState_VSA9,EState_VSA2,PEOE_VSA9,EState_VSA4,VSA_EState1,VSA_EState9,EState_VSA7,EState_VSA8,SMR_VSA6,SlogP_VSA3,SMR_VSA10,PEOE_VSA10,EState_VSA6,SMR_VSA4,PEOE_VSA11,fr_Al_OH,PEOE_VSA3,SMR_VSA9,VSA_EState10,SlogP_VSA10,NumSaturatedRings,PEOE_VSA14,SlogP_VSA12,SlogP_VSA11,fr_Ar_N,fr_pyridine,PEOE_VSA5,PEOE_VSA13,PEOE_VSA4,fr_bicyclic,fr_NH0,fr_halogen,fr_phenol_noOrthoHbond,fr_COO2,fr_unbrch_alkane,fr_aniline,fr_Ndealkylation1,SlogP_VSA7,fr_allylic_oxid,fr_ester,fr_Ndealkylation2,fr_guanido,fr_imidazole,fr_ArN,NumSaturatedCarbocycles,fr_Ar_NH,fr_oxime,Target
-2.474714482,6.761256503,36.48319951,2.275962116,1.567632132,4.1367,-0.309289918,5.932722761,-2.382924532,2.242788148,-0.118547566,0.226459264,12.51626191,1.6,10.00648194,4.899909731,0,0.230495885,3.759682991,0.230495885,5.187216823,0.409090909,0.230495885,16.15301569,2.438686921,0.791486841,36.9586505,4.698265446,21.13389461,66.22712218,12.46266245,55.45467375,37.78431794,5.563451492,0,5.907179729,0,44.58412036,0,0,30.02274814,47.36447921,24.53417895,11.21535881,11.594566,0,0,0,0,0,0,0,0,5.687386275,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1
-2.385530163,5.619090217,29.8389477,2.41305011,2.127146403,2.1769,-0.382403297,5.295903906,-2.341066488,2.390065354,-0.013344755,0.162866059,14.37922367,1.96,9.794073648,24.73242031,15.18938838,0.095981198,4.661094734,-3.469118953,1.255258881,0.25,-1.957662037,19.14638532,-2.252798564,0.763975761,6.066367068,3.224981748,2.801252992,72.08694701,6.066367068,12.99010427,17.54772461,24.26018028,0,17.80213589,18.43552797,24.65689778,43.03168791,0,0,20.05061737,0,12.14580722,0,36.21745272,0,0,5.817220841,1,32.80498364,0,0,13.17124514,0,0,0,0,5,0,0,0,5.098681808,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.592980409,6.851943665,29.64070634,2.524622447,1.904867133,3.0804,-0.507955657,5.446923447,-2.58080856,2.553130708,0.002737594,0.115391768,9.913962034,2.157894737,9.522022759,4.899909731,9.913962034,0.376736111,7.925743103,1.267709751,1.218514739,0.647058824,0.376736111,16.25470293,3.357337963,0.771814375,68.45325805,1.525347551,6.845867583,29.32600419,11.1645023,18.90801031,11.4568313,56.19658913,0,0,0,11.95974688,0,2.300196366,6.066367068,24.08031585,13.59242839,11.83581209,0,5.749511833,0,5.917906046,0,0,0,5.749511833,0,0,2,0,0,5.749511833,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
-2.311651823,5.801869792,36.92430586,2.123450608,1.75910753,3.9242,-0.493601238,5.957755669,-2.254388889,2.148717525,0.095841159,0.163653395,12.19150766,1.857142857,10.06675978,4.899909731,0,0.236742279,6.70787413,1.094177943,6.092039828,0.611111111,0.236742279,16.47671889,0.800787929,0.536338478,56.61744595,5.503593564,7.590483749,29.82891977,6.420821623,19.76538045,18.52902952,19.26246487,4.736862954,5.783244946,6.606881965,50.39575775,5.616751162,0,24.26546827,11.82364693,26.24115118,0,5.783244946,5.749511833,0,0,5.783244946,0,0,5.749511833,0,0,1,0,0,5.749511833,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
-2.462464876,5.382726485,36.91455514,2.234639586,1.884089778,3.4292,-0.454323131,6.307345171,-2.301128504,2.382724741,0.357450705,0.15264514,6.204052396,1.863636364,10.12711687,10.21669833,4.060823316,0.69087089,0,2.506286612,3.758683705,0.235294118,0.69087089,35.49569146,1.799958428,0.809349877,30.33183534,2.445670743,13.55312308,53.05065428,5.022633314,23.73367403,31.20165894,0,21.33020758,0,5.563451492,54.76450684,6.06296753,0,42.46456948,10.21669833,26.17902562,0,23.12394595,17.27251789,0,4.992404733,5.749511833,0,4.992404733,11.49902367,6.204052396,5.687386275,1,0,11.60093989,11.49902367,0,0,0,0,0,2,2,1,0,0,0,0,0,5.022633314,0,0,0,0,0,0,0,0,0,0
-2.439996599,6.593549251,31.66788763,2.242816067,2.055589648,4.3587,-0.327946766,5.817233526,-2.353067088,2.325114099,-0.89243326,0.082017079,2.334809146,1.142857143,9.878856862,0,0,1.139245402,2.401035525,0,2.469246977,0.3,1.139245402,15.30359207,5.775520597,0.716078058,16.70000751,3.24850071,21.71199987,77.3636782,0,66.23677521,12.84164325,42.63116357,0,0,27.18485678,4.483030858,1.139245402,4.669618292,0,74.75901465,27.18485678,0,5.57310453,0,5.57310453,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-2.340038315,7.519474382,52.51517933,2.328813152,1.969792124,4.0575,-0.483302329,7.947262655,-2.279804506,2.415948067,-0.142763577,0.425702043,12.58138026,2.035714286,10.01774567,8.610431983,0,0.124797725,0.526040046,0.795383009,10.61381545,0.6,-0.506026996,32.17770596,0.718877463,0.472809651,40.68505307,6.035800196,5.700677359,23.7625527,24.65066204,12.13273414,43.75250332,16.43917697,14.21058886,24.03301855,13.02770359,11.98427311,19.8428999,1.63958849,44.13289893,0,20.19931035,15.95222176,24.19650634,5.601050811,20.03777625,0,11.49902367,0,13.40496917,11.49902367,1.21681625,4.794537184,0,12.06254536,12.13396098,11.49902367,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-2.408912425,5.718348879,30.57601978,2.246693798,1.958547831,5.0196,-0.338064662,7.9937609,-2.369906013,2.473323137,0.235711073,0.055290221,2.520808768,1.409090909,10.14772381,4.899909731,0,0.527048375,0,0,10.04686434,0.368421053,0.527048375,32.16658085,2.676307634,0.765195319,44.27871829,2.878741965,18.01198917,48.53093655,6.041840829,49.87482762,22.37756419,21.1657395,0,0,11.37477255,19.63426922,0,0,11.76188495,79.10196761,24.53417895,0,23.1366575,0,0,0,0,0,0,0,1.877970941,11.37477255,0,0,11.76188495,0,0,0,0,0,0,2,2,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0
-2.494631525,6.181399996,41.31904238,2.264233672,2.308728009,1.7959,-0.477497024,5.934423388,-2.338843385,2.302960773,0.069451459,0.34072288,15.19267243,2.16,10.07587932,9.883888252,12.09715833,0.069365079,1.10927477,-3.114534111,5.332168725,0.411764706,-1.421368011,19.14560281,-1.631912662,0.882034688,19.91384147,2.862659436,1.020815724,39.68443139,19.63426922,0,38.41771002,4.567099648,5.106527395,29.17690844,10.90292493,12.26321064,31.17287911,0,6.9237372,5.316788604,24.53417895,6.544756406,22.55961649,17.06805861,11.82364693,0,5.817220841,0,13.57536728,0,0,14.46821637,1,5.969305288,0,0,1,1,0,0,0,1,2,2,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
-2.099016529,2.90870918,9.967957042,1.988663426,2.536829595,1.0191,-0.394250076,5.645354475,-2.001911794,2.164440377,1.240992253,0.270598213,11.00962176,1.928571429,10.1069337,9.967957042,0,0.221585412,5.015167234,0,0,0,-0.261290627,16.13849442,7.313015401,0.699644099,23.7625527,1.49535478,5.355501701,47.143436,0,0,24.15398221,0,5.733667477,11.24665317,5.687386275,11.12690298,0,0,12.13273414,9.967957042,5.733667477,0,5.687386275,0,24.65689778,0,0,0,0,11.12690298,0,5.687386275,0,0,0,0,2,2,0,5.559266895,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1
-2.21525565,5.547647106,6.041840829,2.119752742,1.592023024,5.1748,-0.382312584,5.619025883,-2.235146759,2.231531167,0.46253762,0.038522207,3.644144148,1.25,9.951682298,0,7.051117252,0.663594929,6.752750953,0,0,0.333333333,0.663594929,14.91853457,3.487403278,0.796892694,49.23984566,3.534394491,19.54206185,54.59730362,6.041840829,37.46156607,23.10399965,37.79149439,0,0,0,11.37477255,0,0,18.19910121,47.03177962,10.63357721,0,17.06215882,0,0,0,0,0,0,0,0,17.06215882,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0
-2.219441586,3.939623005,27.23625602,2.089423621,3.048039434,2.08764,-0.410342294,5.708462502,-2.190688892,2.275942921,0.202665826,0.411838675,11.07885881,1.75,10.08141413,5.316788604,2.418174997,0.447774943,-0.447774943,0.569398148,3.998102797,0.416666667,-0.447774943,16.54982704,3.330613662,0.832680877,37.10711152,2.655123564,3.717407407,23.25963712,5.749511833,0,26.83040222,7.047671983,4.736862954,0,0,16.81428926,5.091363379,5.52724978,44.97546223,5.316788604,26.04292568,0,11.78062635,5.749511833,0,0,0,0,4.794537184,5.749511833,0,10.48192346,0,6.093240071,0,5.749511833,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.396825551,7.974613838,43.64504406,2.275226865,1.500767607,4.2173,-0.45738383,5.979350275,-2.318171131,2.344176914,-0.127146477,0.245526934,12.17174686,1.848484848,10.05825006,24.64835152,5.616525798,0.005660024,4.581419831,1.803279091,4.877407003,0.2,-0.069879863,16.48055381,8.520593709,0.466703243,55.31586576,4.025546245,17.32136193,73.57957948,35.63470502,24.77803689,18.6529643,12.40334018,15.56921224,11.94902056,11.42806504,29.9041184,7.793632778,0,59.27910655,16.54689273,18.82318029,4.794537184,22.75844394,29.33813451,4.899909731,0,5.647177221,0,14.64975998,22.75640315,0,5.817862778,1,0,0,11.49902367,4,0,0,0,5.098681808,1,5,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
-2.130089182,3.460542948,26.79578234,2.305585975,3.00129928,3.5413,-0.464894132,8.676723311,-2.220982562,2.645873185,-0.142063034,0.323646115,12.07056689,1.894736842,10.14291435,0,-0.53529321,0.32496449,0,-0.331458333,2.096146463,0.416666667,-2.531113946,32.9211975,-1.703081538,0.565452212,24.29404478,4.894274768,9.341983261,35.89528683,6.606881965,41.71356014,14.21959508,25.60131988,25.59121337,5.969305288,6.606881965,5.563451492,15.54619615,2.981121347,30.33183534,0,20.82647705,30.38575055,34.85142377,5.24993803,6.9237372,0,0,0,0,0,6.506041194,0,0,5.969305288,17.0752624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
-2.142560276,3.956779374,32.60534911,2.16069108,2.336306155,0.8768,-0.480774865,7.923192779,-2.092404594,2.204269308,0.352749613,0.320948686,12.21816799,1.761904762,10.31915698,9.967957042,0,0.009855442,0,0.215167706,0,0.166666667,-3.786995465,32.23327135,6.000988105,0.787087879,24.26546827,3.509731927,7.118545288,30.33183534,5.687386275,0,11.75375334,44.55143042,15.20739338,22.60379943,19.11507856,0,36.5906027,-1.016110728,0,14.69005191,24.67535742,10.02329115,21.52854021,0,0,0,5.817862778,0,8.417796984,11.89045318,0,11.50524905,0,6.01046484,0,11.89045318,2,0,0,10.02329115,9.967957042,0,2,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1
-2.214814608,7.053330591,25.5400101,2.243490246,1.985086617,4.5049,-0.309134514,5.443717481,-2.251879281,2.377255985,0.320619905,0.009775753,2.385037793,1.409090909,9.816910429,4.899909731,0,0.546157407,3.573118071,1.239872449,3.538642763,0.428571429,0.546157407,15.05046511,6.192239229,0.80171747,61.52952085,3.250241546,18.14050406,70.78474251,11.83581209,55.45467375,12.46266245,19.26246487,0,0,0,6.544756406,0,4.344217057,0,74.44992744,20.64010037,12.84164325,0,0,22.25380597,5.917906046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.59409064,4.929915762,75.26461195,2.431621738,3.278812248,-3.7855,-0.478221949,5.848563065,-2.380318221,2.243144178,-0.145403936,0.37040753,11.35809721,2.043478261,9.920749454,5.316788604,40.08040672,0.371122895,-3.64989607,-2.893526523,0.390690665,0.583333333,-1.697593537,16.53159243,10.58207357,0.188041604,6.076020107,4.806105274,-2.108154762,11.83518498,0,0,6.9237372,6.9237372,26.4172527,5.959554569,18.69056362,6.076020107,5.132786281,0,0,10.30919334,6.606881965,14.32593732,17.83603959,18.31189916,0,16.45973969,5.959554569,3,9.786941917,0,0,0,0,5.969305288,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
-2.706964612,6.32199066,57.53485637,2.54013659,1.720220533,-0.0119,-0.476559451,7.998372664,-2.491097908,2.400632733,-0.150732449,0.352260958,12.54094104,2.035714286,10.01041924,10.21669833,11.5717882,0.198041957,0,-2.61915995,1.02030707,0.333333333,-1.285587485,32.16663709,6.690237038,0.443537091,5.563451492,3.73428468,6.922975516,47.16543068,11.13655602,30.33183534,18.24969534,18.68562215,10.47053043,18.05677488,0,4.899909731,4.878814277,0,0,5.316788604,12.35973557,23.91501169,35.51485498,29.76147575,30.33183534,5.733667477,0,0,4.794537184,0,1.292312873,0,1,11.93861058,11.76188495,0,0,0,11.76188495,5.907179729,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
-2.50695985,4.178986056,11.81435946,2.41841373,2.400243498,1.771,-0.295679882,6.029166771,-2.343648358,2.34862045,-0.137641457,0.236703978,12.02620748,1.9375,9.717671058,5.316788604,2.441731859,0.155138889,1.752758881,-0.317170257,1.988468443,0.384615385,-0.518680556,16.1715334,0.483634259,0.767299842,18.40509474,1.621896085,9.697814783,35.89528683,12.84164325,37.25557254,6.420821623,0,0,11.81435946,5.414990469,11.98427311,0,0,37.25557254,5.316788604,0,15.00406484,11.81435946,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.12604536,3.242160836,13.08951281,1.968728729,2.429747226,2.2104,-0.383275362,5.932268033,-2.075140542,2.21791087,1.026456457,0.041980795,5.45792454,1.785714286,10.09665184,0,5.824325397,0.655973403,0,0,1.469473025,0.166666667,0.655973403,14.87954593,6.618618985,0.770891156,11.45259128,1.700818385,14.58758259,42.46456948,6.544756406,36.39820241,24.1631233,10.77244843,5.733667477,0,0,12.23214268,0,0,0,47.78135808,18.40630142,0,16.4598347,0,0,5.733667477,0,0,0,0,0,5.687386275,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.513746874,9.932807487,79.66165923,2.289548297,2.014570016,-0.9531,-0.393131012,7.883224732,-2.280972706,2.276252668,-0.38443101,0.26907546,12.91576379,1.731707317,9.832457559,15.35567207,28.10085841,0.023093065,3.582714814,-2.126076161,-0.340619393,0.583333333,-3.734434701,32.23310327,10.74000434,0.04275207,62.99639154,12.92117719,2.940411368,34.37978654,32.10410811,0,24.36487682,24.26546827,11.46733495,42.63863282,23.82780303,6.255769184,26.01505659,-3.734434701,0,25.66486541,24.6620706,24.40690271,45.07915746,12.08368166,0,22.37764573,5.959554569,1,13.13989185,0,0,11.37477255,1,0,0,0,0,0,0,5.687386275,0,0,2,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1
-2.501749525,10.09376963,63.65630561,2.568792025,1.416147372,0.9039,-0.47749685,5.925771274,-2.232899722,2.466714006,-0.128709238,0.340739267,15.24871763,1.75,10.13918361,20.18465538,14.4899852,0.024719578,0.87140656,-5.422907169,3.662679023,0.346153846,-1.604817014,19.14640916,3.280011959,0.3329931,32.0465756,4.742030836,1.714874682,63.70075344,19.15587988,0,43.23037637,13.8474744,5.733667477,46.32348314,17.11545132,28.96304442,44.45487921,0,0,15.61755573,17.98942254,9.589074368,34.63492896,23.239734,4.899909731,17.56947957,17.28226084,0,22.94976085,5.687386275,0,18.98910792,2,5.969305288,0,0,2,2,0,0,0,2,3,3,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-2.207711544,4.62989779,9.36360587,2.172733354,2.730260473,2.60782,-0.285064391,5.336850498,-2.071483943,2.165617254,0.629585643,0.274600593,12.39463341,1.705882353,10.04867538,9.36360587,0,0.089074074,0,0.248761338,6.105462963,0.357142857,0.089074074,16.14341724,2.93648715,0.778714805,24.97437738,1.816536028,9.737988473,51.94301891,0,32.0465756,18.30505147,0,0,11.47717294,5.687386275,16.94476576,3.650462963,1.926203704,48.98504746,13.8474744,0,7.047671983,0,0,4.681802935,7.047671983,0,0,4.681802935,5.687386275,0,0,0,0,0,0,2,0,0,5.559266895,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
-2.234881071,6.728504339,43.53118782,2.238773345,1.319668824,3.5201,-0.486146851,5.963880892,-2.188681297,2.312107252,0.096712196,0.163790861,12.51566086,1.84,9.986922365,4.899909731,0,0.166791278,1.711687775,2.167768393,4.027927626,0.380952381,0.166791278,16.56261031,2.11686933,0.782713994,42.64603677,3.689583363,16.15398863,59.65783953,36.86545492,30.33183534,25.07378593,11.98427311,9.473725908,5.783244946,0,25.38378105,11.07635099,0,18.19910121,35.23174507,32.84803315,0,5.783244946,13.21376393,0,0,17.28226861,0,0,11.49902367,0,0,1,0,0,11.49902367,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-2.502224448,7.472026141,23.5283478,2.392209423,1.971562487,4.867,-0.298399036,5.396190241,-2.469727339,2.422082072,0.084837666,0.022674625,2.622152778,1.136363636,9.674156256,4.899909731,0,0.170902778,2.385509259,0,9.293333333,0.428571429,0.170902778,15.1874276,3.369070295,0.763502306,57.82927064,2.825858291,22.16326767,71.79057367,0,60.66367068,10.95391572,23.96854623,0,10.95391572,0,13.08951281,0,0,0,86.33479201,13.08951281,5.414990469,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
-2.436666653,8.920545077,47.78458815,2.259709892,1.688773139,1.14742,-0.340599501,5.801575274,-2.311541221,2.226907688,0.495647924,0.332402353,13.74066098,1.942857143,10.07991739,28.65323451,0.937545557,0.030593369,1.882544197,6.955630946,5.307174112,0.4,-0.467562096,16.16184,7.541822655,0.442907235,32.75548471,3.976323703,7.706752381,56.62188543,29.48137812,24.11953552,37.25917783,9.134199296,10.717646,19.13135364,18.60621353,35.98325258,4.386593495,1.62665113,31.18920547,26.70873541,17.98942254,20.13718479,28.01514215,5.824404498,18.53850883,12.78133946,11.16387794,0,14.76249423,11.84086864,0,5.948339281,1,5.689743398,0,0,6,0,5.920434319,5.559266895,4.983978521,2,7,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
-2.274787237,2.852548789,12.64872279,2.123313883,2.342194375,1.8794,-0.489298736,5.574398217,-2.237554831,2.269368195,0.291656207,0.142001873,5.473194444,2.272727273,10.20178729,0,3.334814815,0.421203704,0,0.963518519,2.868009259,0.333333333,0.421203704,16.48145435,1.103009259,0.60773706,19.05647134,1.158238765,8.42412037,24.26546827,6.041840829,12.13273414,0,0,4.736862954,0,11.7292271,18.04378007,5.473194444,0,24.26546827,12.2405258,11.92367057,0,5.687386275,12.3563938,0,0,0,0,0,5.749511833,0,5.687386275,0,0,0,5.749511833,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
-2.258372948,3.633283374,29.01702442,2.099388867,2.019849955,1.7634,-0.354254662,9.10461332,-2.092990694,2.283832551,0.958812271,0.195453892,4.306315193,2.117647059,10.24073231,15.28474565,6.387878716,0.799944728,3.367752189,0.799944728,1.695117473,0.181818182,0.799944728,79.91873109,2.646751701,0.840528318,28.06267803,1.95436859,3.897375756,28.9991408,0,0,18.93844355,0,0,0,22.22156291,40.24257461,0.902314815,0,12.13273414,41.52388288,18.40630142,0,38.61028618,5.516700718,12.39368714,4.992404733,5.959554569,0,0,0,3.541344482,5.687386275,0,0,15.9299439,0,2,0,0,0,0,1,3,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
-2.420618486,1.781709123,30.91436283,1.956450716,3.644485679,-1.03416,-0.369797958,5.940582616,-2.125819992,1.696617423,0.598741559,0.196871098,7.067777778,1.888888889,10.75549987,10.21669833,16.0975,0.113425926,0,-0.100740741,0,0.5,-0.214166667,15.26792081,4.935833333,0.248784839,0,3.33347181,0,0,0,0,14.09534397,4.899909731,16.55223469,11.91910914,0,0,0,3.385462963,0,5.316788604,14.09534397,0,11.91910914,0,14.09534397,5.733667477,11.91910914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0
-2.337825026,7.774453222,57.25289795,2.269829835,1.561942986,2.4318,-0.495199397,6.316424576,-2.235509885,2.268186287,0.094967399,0.256491137,12.96295668,2.088235294,10.17338334,25.25270269,16.24167367,0.023593679,6.548487676,1.58037508,1.324169275,0.347826087,-0.352410634,35.49569239,1.183748463,0.420316635,36.60419594,5.5176,7.138283189,64.82993978,40.4709596,17.66730696,31.68004353,6.196843572,16.33780284,25.10065893,31.32591005,24.94985114,5.20800797,1.560445087,10.9662768,30.56949129,30.47813425,13.08951281,29.27432168,22.9552306,37.70258589,0,0,1,14.95193556,5.749511833,6.251090735,11.76620206,1,0,11.60093989,5.749511833,4,0,0,5.907179729,4.983978521,0,5,1,0,0,0,2,0,5.022633314,0,0,0,0,0,0,0,0,0,0
-2.141717789,3.804688239,21.78377459,2.170929583,2.194885608,2.2289,-0.425872708,7.183798811,-2.071166106,2.262034693,-0.37989823,0.345180814,12.08991497,2.095238095,10.16408,4.983978521,12.87652418,0.087340797,1.05382304,-1.023342368,1.221101295,0.083333333,-0.597092817,32.13358691,0.130141723,0.401026656,23.46952001,3.600616933,6.158469921,46.14008161,0,12.13273414,6.9237372,19.05647134,4.736862954,21.44560378,10.48676254,17.53362945,4.922643613,0,0,10.30076712,5.316788604,4.794537184,33.34591135,11.9463554,12.13273414,0,5.13155848,0,4.983978521,5.749511833,0.733849311,10.13264046,0,10.97038726,11.33678588,5.749511833,1,0,0,5.907179729,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
-2.003014427,1.88512104,18.32029132,1.864645415,2.426522347,1.0577,-0.491206565,5.202080531,-2.007810336,2.064792842,0.201121009,0.118917841,8.402570862,1.9,10.33837008,0,8.402570862,0.064379252,0,0.802361111,0.429471844,0.25,0.064379252,16.48650349,0,0.676272859,12.13273414,2.070394524,9.427123961,30.33183534,6.606881965,18.19910121,0,0,9.843390349,6.606881965,6.606881965,5.749511833,5.105138889,0,30.33183534,0,13.21376393,0,0,12.3563938,0,0,0,1,0,5.749511833,0,0,0,0,0,5.749511833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
-2.186878204,4.147161903,24.16534549,2.167278864,2.249985503,2.9043,-0.480788497,6.329451163,-2.198120869,2.301180128,-0.137860498,0.310186271,10.88867237,2.058823529,10.00960067,0,9.554113757,0.529395314,4.174829722,-1.365825092,3.367242536,0.307692308,-0.836429779,35.49569147,1.691121819,0.84012718,24.61992283,2.443465523,5.46867284,40.93722622,5.022633314,29.81934717,13.08951281,0,16.70746729,0,16.62792563,24.34035058,0,0,12.13273414,17.05194994,17.98942254,4.794537184,23.25763145,0,12.99010427,0,0,0,0,0,6.195827664,5.687386275,0,5.969305288,11.60093989,0,0,0,0,0,0,0,1,1,0,1,0,1,0,5.022633314,0,0,0,0,0,0,0,0,0,1
-2.634175875,12.65466459,100.6241299,2.629370911,1.874079657,0.5132,-0.50965062,6.246410663,-2.498170378,2.534541081,-0.148082536,0.255450836,14.0634691,1.738095238,9.5824798,10.21669833,51.08094117,0.017507528,0.116835668,-7.792961144,5.602841084,0.517241379,-2.727207179,16.34890688,1.961183279,0.180875237,65.25592342,4.803572848,0.487384736,39.85780886,11.25083777,0,36.81266607,4.899909731,5.733667477,41.7492672,23.837435,0,0,6.620540342,20.7712116,10.63357721,44.95214267,20.80443318,34.7556219,17.09143427,39.15696473,17.56947957,17.13380759,3,0,5.749511833,0,11.37477255,0,0,0,5.749511833,0,0,0,5.907179729,0,3,2,0,1,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0
-2.479940353,7.156598642,43.65512261,2.434604417,1.523389649,4.0855,-0.465313584,5.830903504,-2.399352486,2.365084155,-0.151963107,0.316145299,12.79368894,1.666666667,9.724415507,4.899909731,3.460508189,0.067968271,2.73269713,-0.067968271,6.182127605,0.434782609,-0.49002124,16.53402216,1.769602882,0.564435317,63.51665691,4.891316627,20.45952364,66.22712218,6.606881965,48.53093655,12.23214268,5.687386275,4.736862954,5.969305288,12.02187243,51.00494198,5.454453763,0,43.32193961,34.48216661,38.10269619,14.94639061,11.65669156,0,0,0,0,0,0,0,0,5.687386275,1,5.969305288,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0
-2.101686687,3.803617311,7.109797541,2.23224303,2.410608615,5.4161,-0.438535155,9.103402198,-2.218713698,2.491119393,0.401965755,0.268396733,6.154265418,1.75,10.33083928,0,1.727966414,0.411021353,0,0.411021353,-2.661472663,0.076923077,-2.661472663,79.91873116,0,0.494170358,45.93590119,3.563487438,12.70832698,56.98255562,20.26749798,41.40098099,22.95342402,7.109797541,44.05623019,0,10.04526663,5.304539896,12.00968334,1.529907092,30.33183534,15.9299439,7.109797541,16.33060325,62.7348921,5.749511833,12.13273414,0,0,0,0,5.749511833,21.05234526,0,0,0,45.62349611,5.749511833,0,0,0,6.491672436,0,0,0,3,0,0,0,0,0,10.04526663,0,0,0,0,0,0,0,0,0,1
-2.491973761,7.345483042,41.31904238,2.293004036,1.989710837,2.28022,-0.477497022,5.947316829,-2.340805248,2.387349036,0.069455458,0.34072327,15.14680083,2.115384615,10.02681242,9.883888252,12.89600237,0.17671976,3.298696591,-1.70861102,5.759105532,0.473684211,-1.272116311,19.14226173,0.435620407,0.879500081,32.75548471,2.666357262,2.149217084,39.43066204,24.2935998,0,43.47824594,6.196843572,0,28.59680886,16.59031121,19.38639965,16.99576082,0,9.467009379,12.2405258,24.53417895,0,22.55961649,11.38067233,12.99010427,0,0,0,9.184952232,0,0,10.07780132,2,5.969305288,0,0,1,1,0,0,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1
-2.280804354,3.113719802,23.3025676,2.130996258,2.76729174,1.0335,-0.507966618,5.273066448,-2.176981583,2.185023755,0.139827148,0.115098123,9.735787037,1.769230769,10.03834092,5.316788604,21.7380628,0.004206349,-0.536481481,0.215796958,1.90032124,0.4,-0.536481481,16.26902259,0.805231481,0.652570671,31.66759481,2.437431449,6.577169312,29.82891977,0,12.13273414,6.041840829,0,5.106527395,11.79135266,6.103966388,5.563451492,0,1.799899691,6.9237372,5.316788604,7.047671983,0,0,5.749511833,31.31314026,0,0,1,0,5.749511833,0,0,0,0,0,5.749511833,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
